galaxy_id,R_kpc,V_obs,g_obs,V_bar,g_bar
NGC3917,1.74,49.6,4.582089412637388e-11,47.54,4.209384149150538e-11
NGC3917,2.61,73.6,6.726119456913432e-11,60.47,4.5403453195235526e-11
NGC3917,3.5,101.0,9.445482724824673e-11,74.08847953629498,5.082563049915375e-11
NGC3917,4.37,107.0,8.49054510085972e-11,86.0731694548307,5.494189167093271e-11
NGC3917,5.24,115.0,8.179256891169217e-11,97.28408400144393,5.853313105074136e-11
NGC3917,6.11,123.0,8.02450898163852e-11,105.04850308309966,5.853127451918145e-11
NGC3917,6.98,130.0,7.846585959932847e-11,109.04986198982556,5.5213372195948486e-11
NGC3917,7.85,134.0,7.41292139242414e-11,111.3441242275496,5.118166448177643e-11
NGC3917,8.72,136.0,6.874019925127079e-11,110.78013043863056,4.5609647343256794e-11
NGC3917,9.6,137.0,6.336061093048682e-11,111.17184625614527,4.172226316711e-11
NGC3917,10.47,136.0,5.725067215578618e-11,110.08461927081366,3.751077720873912e-11
NGC3917,11.35,137.0,5.359135373856153e-11,108.24236231716306,3.3454004969080186e-11
NGC3917,12.19,137.0,4.989843026519059e-11,105.81480661986771,2.976724448320091e-11
NGC3917,13.12,137.0,4.6361422632063513e-11,101.70230479197608,2.5549194350358215e-11
NGC3917,13.94,138.0,4.427360172023418e-11,98.39248802627161,2.2506634919494205e-11
NGC3917,14.86,137.0,4.093283074917048e-11,93.92352474220715,1.9238863355669384e-11
NGC3949,1.74,123.0,2.8178017171155954e-10,160.46363077034,4.795715772379059e-10
NGC3949,2.61,145.0,2.610627761357014e-10,185.50582201106252,4.272912859985719e-10
NGC3949,3.5,152.0,2.13928470614988e-10,201.16262202506704,3.746933505132697e-10
NGC3949,4.37,157.0,1.8279626708978185e-10,191.07392182084925,2.707514886750582e-10
NGC3949,5.24,161.0,1.6031343506691667e-10,182.61865895904504,2.0625689063486724e-10
NGC3949,6.11,165.0,1.4440297245363786e-10,171.51649162689867,1.5603427730851729e-10
NGC3949,7.07,169.0,1.3091923239117378e-10,162.0689979607451,1.2040095591898583e-10
NGC3953,3.5,181.0,3.0334620090969624e-10,204.12,3.8579138900643295e-10
NGC3953,5.24,203.0,2.5486502625950267e-10,218.93,2.964344830392759e-10
NGC3953,6.98,216.0,2.166214878974124e-10,229.11,2.437149232362071e-10
NGC3953,8.72,223.0,1.8481733177803011e-10,244.44795356067107,2.2207812476752996e-10
NGC3953,10.47,224.0,1.5530978190358602e-10,248.20218371319783,1.90683875254262e-10
NGC3953,12.19,223.0,1.3220731198559661e-10,244.55126251974247,1.5899576906107987e-10
NGC3953,13.94,224.0,1.166494559921482e-10,236.27130591758282,1.2978026139459026e-10
NGC3953,15.68,215.0,9.553891752450314e-11,221.95086753603826,1.0181624831136834e-10
NGC3972,0.87,39.6,5.841448794648678e-11,48.19,8.650556655689747e-11
NGC3972,1.74,73.0,9.925352204712148e-11,61.47667037177599,7.03916073199422e-11
NGC3972,2.61,89.4,9.923936691918832e-11,74.58906756355117,6.908110943407768e-11
NGC3972,3.5,102.0,9.633447923642378e-11,84.6387293146583,6.633147883082642e-11
NGC3972,4.37,110.0,8.973324807441925e-11,89.74743673219866,5.973269713223247e-11
NGC3972,5.24,116.0,8.32212330643274e-11,101.51681486335158,6.373736925239884e-11
NGC3972,6.11,123.0,8.02450898163852e-11,109.26379089158493,6.3322896648803e-11
NGC3972,6.98,130.0,7.846585959932847e-11,106.4420762668598,5.260423471845216e-11
NGC3972,7.85,134.0,7.41292139242414e-11,101.80751445743088,4.278972224357092e-11
NGC3972,8.72,134.0,6.673329464510262e-11,97.17928277158666,3.509783668424207e-11
NGC3992,9.19,248.0,2.1688888949915817e-10,218.11,1.6775871813303095e-10
NGC3992,13.79,264.0,1.6379213444023365e-10,246.72749036132961,1.4306067543962186e-10
NGC3992,18.35,272.0,1.3066256947598503e-10,245.20560719526785,1.0618769175823109e-10
NGC3992,22.94,271.0,1.0375155703312294e-10,236.47687117348283,7.900114440275707e-11
NGC3992,27.52,264.0,8.207461969225371e-11,213.45875151888245,5.36573172708618e-11
NGC3992,32.11,242.0,5.910713121683049e-11,193.64141628277767,3.78447508184882e-11
NGC3992,36.7,244.0,5.2573034279859454e-11,179.44411414142286,2.8434253190427483e-11
NGC3992,41.44,241.0,4.542174274618528e-11,167.37552748236521,2.1908549517124695e-11
NGC3992,46.02,237.0,3.955483092954964e-11,157.69426432181987,1.7511955110448603e-11
NGC4010,0.87,39.3,5.7532772477597547e-11,32.75,3.995331422055385e-11
NGC4010,1.74,54.6,5.5524606827922066e-11,63.957868945111045,7.61882812099181e-11
NGC4010,2.61,65.5,5.3271085627405134e-11,84.18683982666175,8.800297669872999e-11
NGC4010,3.5,83.9,6.517864567337819e-11,95.08020719371618,8.370697532797646e-11
NGC4010,4.37,94.3,6.594644720407375e-11,99.52326813363797,7.345430867332868e-11
NGC4010,5.24,104.0,6.689364274849623e-11,100.64390542899257,6.264596879487834e-11
NGC4010,6.11,115.0,7.014616384570655e-11,101.9057628399886,5.5081496789365136e-11
NGC4010,6.98,127.0,7.488614493950113e-11,103.40600466123811,4.9646147027351874e-11
NGC4010,7.85,129.0,6.870039256590004e-11,104.68091755425151,4.523919199112015e-11
NGC4010,8.72,127.0,5.99432673942337e-11,103.32310196659797,3.9675996391408903e-11
NGC4010,9.6,124.0,5.190648162753291e-11,99.93100469824168,3.3711550643588356e-11
NGC4010,10.47,122.0,4.607044790044991e-11,96.31905989989728,2.8716218115110205e-11
NGC4013,5.49,198.0,2.3142351782078092e-10,215.85462932260685,2.750425239878861e-10
NGC4013,6.17,195.0,1.9972549838046254e-10,222.74844466348134,2.6061154527122746e-10
NGC4013,6.92,194.0,1.7625718115166299e-10,226.13797160140976,2.394916328841635e-10
NGC4013,7.69,195.0,1.6024789661995498e-10,227.14213831871882,2.1742953390938525e-10
NGC4013,8.36,195.0,1.474050627999347e-10,225.69941005682756,1.9747131817333912e-10
NGC4013,9.12,195.0,1.3512130756660678e-10,221.78880832900472,1.7479695845158772e-10
NGC4013,9.88,192.0,1.2091911715091226e-10,213.98334327699433,1.5019395293079512e-10
NGC4013,10.56,188.0,1.0846790078064532e-10,203.82179324105653,1.274931269989096e-10
NGC4013,11.31,186.0,9.913174210032809e-11,193.8722992074938,1.0770066169184102e-10
NGC4013,12.08,186.0,9.281291416843632e-11,185.08774702826764,9.190472896493034e-11
NGC4013,12.77,186.0,8.77979642251144e-11,178.37381814604964,8.074595489376313e-11
NGC4013,13.47,185.0,8.234274031098421e-11,172.65772760001215,7.172224921167919e-11
NGC4013,14.17,180.0,7.410109315082425e-11,167.52490949109625,6.418571575819394e-11
NGC4013,14.98,163.0,5.747948261345707e-11,162.15571066108035,5.688557303070272e-11
NGC4013,15.68,162.0,5.424171663630201e-11,157.76867908428466,5.144521367104227e-11
NGC4013,16.37,164.0,5.3246181907621106e-11,153.6407127033717,4.6731896010196234e-11
NGC4013,17.19,166.0,5.195050268420572e-11,149.16853455068866,4.1949619363034805e-11
NGC4013,17.88,166.0,4.994570140612396e-11,145.65736335661165,3.84544698928426e-11
NGC4013,18.58,166.0,4.80640011378631e-11,142.38798615051763,3.5363109070250465e-11
NGC4013,19.39,166.0,4.6056170249690374e-11,138.98471390768123,3.2285366486791467e-11
NGC4013,20.09,168.0,4.5528996854078244e-11,136.22694337024524,2.9936122158148254e-11
NGC4013,20.79,172.0,4.61160242973494e-11,133.59454554733887,2.7820979703508875e-11
NGC4013,21.48,173.0,4.515515985531925e-11,131.21915180338576,2.597823434335752e-11
NGC4013,22.3,171.0,4.24949000976381e-11,128.69347341648682,2.406897727901143e-11
NGC4013,22.99,170.0,4.073880882116418e-11,126.74445471104445,2.2644796288872128e-11
NGC4013,23.69,172.0,4.0470753277412155e-11,124.9560086590477,2.1359873837331058e-11
NGC4013,24.39,173.0,3.976764385782113e-11,123.50005060727707,2.0266181400180446e-11
NGC4013,25.2,176.0,3.9835864795958065e-11,121.79545393814993,1.9077043537542416e-11
NGC4013,25.9,178.0,3.9645116225137565e-11,120.09645207082514,1.804720891662983e-11
NGC4013,26.59,180.0,3.9488999245851056e-11,118.45436674095218,1.7101463120716253e-11
NGC4013,27.41,180.0,3.83076428291565e-11,116.55454731583835,1.6061971953626082e-11
NGC4013,28.1,180.0,3.7366992524810664e-11,114.97151038409471,1.5244865897499903e-11
NGC4013,28.8,180.0,3.645876701205485e-11,113.47812167990797,1.4490429035491926e-11
NGC4013,29.61,178.0,3.467776123711797e-11,111.83732382348927,1.3689405240451984e-11
NGC4013,30.31,174.0,3.237143971720291e-11,110.56759290135605,1.3071313425885028e-11
NGC4013,31.01,170.0,3.020268348270121e-11,108.99726693821272,1.2415919989590108e-11
NGC4051,1.74,121.0,2.726910895650039e-10,169.0,5.319534327618384e-10
NGC4051,3.5,116.0,1.2459407464487874e-10,138.74,1.7823163488836327e-10
NGC4051,5.24,140.0,1.212199887084436e-10,151.38255678908322,1.417326280104609e-10
NGC4051,6.98,160.0,1.1885952696703011e-10,182.10500761923052,1.5397060244679914e-10
NGC4051,8.72,161.0,9.633513758608294e-11,197.78247369269096,1.4538131026160576e-10
NGC4051,10.47,154.0,7.340813910286684e-11,184.85818158794055,1.0577429185772038e-10
NGC4051,12.19,153.0,6.2234128300807e-11,173.56022873919014,8.008407743290357e-11
NGC4068,0.21,4.68,3.380040205734731e-12,6.901594018775662,7.350704720923584e-12
NGC4068,0.64,13.1,8.689845842970462e-12,17.174693592608865,1.4936452988086835e-11
NGC4068,1.06,22.5,1.547777844851385e-11,22.809009184968993,1.5905833417955424e-11
NGC4068,1.48,30.4,2.0236476950066433e-11,26.494142748917163,1.5370481881642624e-11
NGC4068,1.91,36.0,2.1989790365385963e-11,29.509661129874058,1.4775579818645398e-11
NGC4068,2.33,41.9,2.441864604827224e-11,30.09371529073803,1.2596362479363337e-11
NGC4085,0.87,42.2,6.633688954865672e-11,94.8,3.347702656327126e-10
NGC4085,1.74,79.9,1.1890326089023157e-10,129.83322109537298,3.139582287473256e-10
NGC4085,2.71,112.0,1.5000861776112047e-10,143.20810032955538,2.4525356647568594e-10
NGC4085,3.58,127.0,1.4600706471444634e-10,149.9307173330402,2.0349215259906233e-10
NGC4085,4.45,130.0,1.230767865175984e-10,157.0288030903885,1.795759136335109e-10
NGC4085,5.32,133.0,1.0775591139118433e-10,151.7917840332605,1.4035708926655046e-10
NGC4085,6.2,136.0,9.667976410823892e-11,141.38778447942383,1.0449163958760972e-10
NGC4088,1.74,84.9,1.3425039959671086e-10,137.12,3.5018844818128164e-10
NGC4088,3.5,136.0,1.7126129642030894e-10,180.27,3.009042542700353e-10
NGC4088,5.24,162.0,1.623110910032854e-10,241.53337243536348,3.608049261565819e-10
NGC4088,6.98,179.0,1.4876476966994577e-10,266.0199325238618,3.285658256223791e-10
NGC4088,8.72,182.0,1.231050151383593e-10,247.18580076533524,2.270805875913739e-10
NGC4088,10.47,179.0,9.91765131132972e-11,235.3753226232521,1.7148440455192227e-10
NGC4088,12.19,174.0,8.049042968239705e-11,225.54851761871547,1.3524639676385237e-10
NGC4088,13.94,171.0,6.797964649765636e-11,206.5361714083032,9.916968310185447e-11
NGC4088,15.68,168.0,5.833402721928776e-11,192.1140338444852,7.628191349461746e-11
NGC4088,17.42,165.0,5.064880377105208e-11,181.09665319933444,6.10129681193042e-11
NGC4088,19.28,171.0,4.9151258930359415e-11,170.92076205072337,4.910571808109549e-11
NGC4088,21.48,174.0,4.567869356743111e-11,160.49922741247073,3.886521461403132e-11
NGC4100,2.61,120.0,1.7880161599781688e-10,126.30913070716623,1.9809724693218857e-10
NGC4100,3.5,148.0,2.0281722733512366e-10,135.4582518711946,1.6989959503762274e-10
NGC4100,4.37,168.0,2.0930836311176936e-10,153.08583507300733,1.737953022171417e-10
NGC4100,5.24,182.0,2.0486178091726968e-10,178.7321593894059,1.9757117044618077e-10
NGC4100,6.11,190.0,1.914764850533086e-10,197.8120491780013,2.075456945036577e-10
NGC4100,6.98,194.0,1.7474207644262286e-10,208.15997814181284,2.0118171195307467e-10
NGC4100,7.85,195.0,1.5698169745317884e-10,200.25947293449065,1.6556400967228662e-10
NGC4100,8.72,193.0,1.3843553643547717e-10,192.80781649092964,1.3815997393873923e-10
NGC4100,9.6,192.0,1.2444592473448057e-10,181.98534995982507,1.1180238757204538e-10
NGC4100,10.47,192.0,1.1410514588834892e-10,171.5781017496114,9.112268132971649e-11
NGC4100,11.35,191.0,1.0416464253484272e-10,164.22001644135833,7.700266852005734e-11
NGC4100,12.19,189.0,9.496626498496847e-11,159.81287182201564,6.789991972567684e-11
NGC4100,13.12,185.0,8.453938353574372e-11,155.1769857291989,5.94799018124256e-11
NGC4100,13.94,182.0,7.700686743231658e-11,150.1972319984626,5.244577884124772e-11
NGC4100,14.86,179.0,6.98773951747121e-11,145.1406369698025,4.5941872779243105e-11
NGC4100,15.68,176.0,6.40219255649326e-11,141.12055838891797,4.116081533731727e-11
NGC4100,16.61,174.0,5.907154351766527e-11,137.16320825935796,3.6707524040422714e-11
NGC4100,17.42,178.0,5.894423135654781e-11,133.94311815095242,3.3376601543796375e-11
NGC4100,18.35,177.0,5.532990429164596e-11,130.27402580714238,2.99729200069177e-11
NGC4100,19.16,169.0,4.83089234345302e-11,126.88241012843348,2.7230573560986066e-11
NGC4100,20.09,158.0,4.0270191236720855e-11,123.20734556023841,2.4487402518946653e-11
NGC4100,21.02,158.0,3.8488493907979166e-11,119.88829175528359,2.2160027113419358e-11
NGC4100,21.95,158.0,3.6857774120534035e-11,116.87310597395793,2.016713019098053e-11
NGC4100,22.76,159.0,3.599742584775468e-11,114.21613283595273,1.8575140198068127e-11
NGC4138,2.61,179.0,3.9784601237403135e-10,230.38943226632597,6.590738137095536e-10
NGC4138,5.24,195.0,2.3517296278768203e-10,197.1534166581954,2.4039574888455057e-10
NGC4138,7.85,181.0,1.3524989849476901e-10,164.98613396282732,1.1237629001204281e-10
NGC4138,10.65,162.0,7.986010486922212e-11,140.78105909532007,6.030985762502921e-11
NGC4138,13.47,145.0,5.0584546823621424e-11,123.98803047068697,3.6986342061815286e-11
NGC4138,16.03,147.0,4.36868369786369e-11,113.21785857363669,2.591467729235278e-11
NGC4138,18.58,150.0,3.924517439403106e-11,105.05523404381145,1.9250372358068748e-11
NGC4157,1.74,96.4,1.7308294431282004e-10,148.01974530446944,4.080745512772592e-10
NGC4157,3.5,157.0,2.2823419633781331e-10,223.45501605468607,4.623401680762225e-10
NGC4157,5.24,192.0,2.279925338646972e-10,242.04169165662347,3.623251887093582e-10
NGC4157,6.98,201.0,1.8757983394511655e-10,249.95191117492982,2.9007276573461287e-10
NGC4157,8.72,201.0,1.501499129514809e-10,254.82678999665637,2.4133657053766123e-10
NGC4157,10.47,194.0,1.1649471762841524e-10,236.26904007931296,1.7278912557943936e-10
NGC4157,12.19,190.0,9.597385756158454e-11,216.51426142404569,1.246289008878384e-10
NGC4157,13.94,186.0,8.042898157494339e-11,200.76317814778687,9.370328259335369e-11
NGC4157,15.68,184.0,6.997437732200278e-11,187.18058499748312,7.241441006654333e-11
NGC4157,17.42,182.0,6.162317634939685e-11,178.4644572456936,5.925224026653292e-11
NGC4157,19.16,181.0,5.5412928141124046e-11,169.2039024372665,4.8425565440951515e-11
NGC4157,20.9,183.0,5.192844863228942e-11,160.23210695737606,3.981092382302831e-11
NGC4157,22.65,185.0,4.896939125779062e-11,155.37222821341015,3.4540453600054304e-11
NGC4157,24.39,186.0,4.596883981774132e-11,148.94688281397498,2.947816815059068e-11
NGC4157,26.13,186.0,4.290776896879873e-11,142.9520678409375,2.534492024769187e-11
NGC4157,27.87,184.0,3.936843331212786e-11,137.6566522184816,2.203468736176926e-11
NGC4157,29.61,185.0,3.745885552141025e-11,133.0775987910813,1.9382998379717558e-11
NGC4183,0.87,47.1,8.263651936369104e-11,39.23971967280092,5.7356414483685023e-11
NGC4183,1.74,65.9,8.088556728869575e-11,49.12124591253768,4.4940609070412623e-11
NGC4183,2.61,76.1,7.190817406824425e-11,58.009813824903794,4.178418068447705e-11
NGC4183,3.5,85.7,6.800534596377567e-11,61.092308026461076,3.4558467556052995e-11
NGC4183,4.37,96.6,6.920257755382874e-11,67.8220355046942,3.411219437109784e-11
NGC4183,5.24,99.3,6.098410645202658e-11,72.29271747555214,3.232267296569645e-11
NGC4183,6.11,103.0,5.627074875153881e-11,76.5028267451602,3.104296601753492e-11
NGC4183,6.98,107.0,5.315713766584093e-11,80.57107421401305,3.01406309958131e-11
NGC4183,7.85,111.0,5.086578551796493e-11,84.3596692738894,2.937984735150217e-11
NGC4183,8.72,114.0,4.829950418844697e-11,87.84098929315404,2.8676583357842562e-11
NGC4183,9.6,115.0,4.464511053096532e-11,86.74577396046449,2.540240724575776e-11
NGC4183,10.47,111.0,3.813719353543693e-11,83.76407344440693,2.1717926099010665e-11
NGC4183,11.35,110.0,3.454927701191297e-11,82.28385625382418,1.9332270666363584e-11
NGC4183,12.31,111.0,3.2436751934689256e-11,78.263417380025,1.6125345067134245e-11
NGC4183,13.12,109.0,2.934733135977125e-11,75.16619253361182,1.3955992389007108e-11
NGC4183,14.05,108.0,2.6904234617863677e-11,72.77158373980876,1.2215093170457678e-11
NGC4183,14.98,109.0,2.5703403700947848e-11,71.43252550484269,1.1038997915483347e-11
NGC4183,16.03,111.0,2.49093210427963e-11,69.33238781406565,9.718254043202739e-12
NGC4183,16.95,110.0,2.3134766612696884e-11,67.05411098508428,8.59667622268194e-12
NGC4183,17.88,109.0,2.1534507127527898e-11,66.11756952580758,7.923475174372815e-12
NGC4183,18.93,110.0,2.0714965350513056e-11,64.36052516877095,7.0914982372082815e-12
NGC4183,19.97,112.0,2.0356702760772983e-11,62.498730387104665,6.338898242230655e-12
NGC4183,21.02,113.0,1.9686732042580756e-11,61.12805738774953,5.76100075241207e-12
NGC4214,0.21,55.5,4.753528765666961e-10,32.74993282435858,1.6552019417901466e-10
NGC4214,0.63,63.2,2.0546746462113574e-10,54.039365281246596,1.502205626007114e-10
NGC4214,1.04,66.6,1.382179902632393e-10,59.570483462869426,1.1058045309109044e-10
NGC4214,1.46,70.5,1.1032522784880707e-10,59.378737777086506,7.826336594128761e-11
NGC4214,1.88,76.1,9.982996506282844e-11,56.25591879971387,5.455418221845538e-11
NGC4214,2.3,78.8,8.749315023587784e-11,51.41805616707034,3.7252285911546406e-11
NGC4214,2.71,80.1,7.672646617040231e-11,47.88102860215098,2.7416190371329612e-11
NGC4214,3.14,80.1,6.621933863751281e-11,44.33209334105486,2.028412530396414e-11
NGC4214,3.55,80.1,5.857147135825077e-11,41.38472785944109,1.5635123252293754e-11
NGC4214,3.96,80.4,5.290130266411773e-11,39.09139291455345,1.2505946317732985e-11
NGC4214,4.38,80.1,4.747231126068271e-11,37.145391369589845,1.0209047426437287e-11
NGC4214,4.8,80.4,4.364357469789713e-11,35.52926962379047,8.522770167325962e-12
NGC4214,5.22,80.6,4.033193285081867e-11,34.139258925758774,7.2358096051277655e-12
NGC4214,5.63,80.6,3.7394793868787475e-11,33.28091495136515,6.375754331439558e-12
NGC4217,0.87,47.8,8.511105922842749e-11,155.09683878145293,8.960579436656242e-10
NGC4217,1.74,98.9,1.8217668275145902e-10,221.59797517125466,9.146012320337039e-10
NGC4217,2.61,146.0,2.6467605879232394e-10,265.3417705526214,8.742189032024094e-10
NGC4217,3.5,164.0,2.490399993793593e-10,282.45307734206045,7.387100916203689e-10
NGC4217,4.37,174.0,2.2452593542984442e-10,267.8266355312705,5.319558010052674e-10
NGC4217,5.24,175.0,1.8940623235694313e-10,252.57150472687928,3.9453621249923025e-10
NGC4217,6.11,184.0,1.7957417944500877e-10,241.4189572092465,3.091369971206967e-10
NGC4217,6.98,185.0,1.5890497306432054e-10,232.1071829995789,2.5013311622369875e-10
NGC4217,7.85,188.0,1.4591350729218023e-10,226.30387645818178,2.114286245899846e-10
NGC4217,8.72,190.0,1.341652894123527e-10,214.35561550843494,1.7076650911489633e-10
NGC4217,9.6,191.0,1.2315298883025677e-10,202.895067214558,1.3897004527155753e-10
NGC4217,10.47,191.0,1.1291964591886006e-10,193.92178294353627,1.1640079972078017e-10
NGC4217,11.35,189.0,1.0199460530103662e-10,186.4135644206183,9.922214574394091e-11
NGC4217,12.19,186.0,9.197538992245371e-11,179.86236599133238,8.600552540199487e-11
NGC4217,13.12,183.0,8.272138539747323e-11,173.38110075783922,7.425387652763276e-11
NGC4217,13.94,179.0,7.44891027472182e-11,167.96668270820854,6.558929628182284e-11
NGC4217,14.86,177.0,6.832461263470414e-11,162.50788073198174,5.759429928231025e-11
NGC4217,15.79,177.0,6.430042709003822e-11,157.72768495099393,5.106027892162605e-11
NGC4217,16.72,178.0,6.141199223869995e-11,153.66406020927602,4.576756322484502e-11
NGC4389,0.87,27.3,2.7762303413961033e-11,86.64557749821972,2.796552672318058e-10
NGC4389,1.74,52.7,5.172749375985176e-11,117.37312511814619,2.5658870959520126e-10
NGC4389,2.71,69.2,5.726540715526243e-11,132.53080245739102,2.100457115689275e-10
NGC4389,3.58,83.5,6.311598716320283e-11,143.57868435112505,1.8661492178982364e-10
NGC4389,4.45,95.9,6.697714917236177e-11,154.39251601032998,1.735968870403865e-10
